MANDT	BANKS	BANKL	BANKN	BKONT	IBAN	VALID_FROM
100	DE	97854490	6898496963		DE90978544906898496963	20240531
100	DE	97861437	3285677873		DE54978614373285677873	20190811
100	DE	97861652	8432046804		DE41978616528432046804	20210111
100	DE	97868794	0029591549		DE80978687940029591549	20190810
100	DE	97891153	5339753030		DE07978911535339753030	20231123
100	DE	97891555	8287646036		DE36978915558287646036	20190111
100	DE	97896438	9477665734		DE90978964389477665734	20200323
100	DE	97914851	2512177043		DE38979148512512177043	20210418
100	DE	97918398	6891492345		DE53979183986891492345	20200828
100	DE	97920884	0633974404		DE93979208840633974404	20240409
100	DE	97927633	4917332120		DE97979276334917332120	20221019
100	DE	97933143	9911235476		DE80979331439911235476	20220503
100	DE	97937911	0256053447		DE88979379110256053447	20221120
100	DE	97940124	0631723197		DE83979401240631723197	20210626
100	DE	97943854	7585795340		DE15979438547585795340	20201018
100	DE	97946998	9721551843		DE07979469989721551843	20190512
100	DE	97948532	0842091974		DE15979485320842091974	20220721
100	DE	97953972	5515392047		DE78979539725515392047	20191128
100	DE	97954761	6691158263		DE20979547616691158263	20221019
100	DE	97956920	0838097946		DE49979569200838097946	20220912
100	DE	97958363	2566675932		DE73979583632566675932	20190802
100	DE	97967554	7131031747		DE22979675547131031747	20190918
100	DE	97977626	2927712144		DE59979776262927712144	20200709
100	DE	97978014	2840486679		DE73979780142840486679	20200808
100	DE	97983560	2775596301		DE05979835602775596301	20210215
100	DE	97987194	7687056848		DE34979871947687056848	20230519
100	DE	97987374	0371906777		DE25979873740371906777	20201013
100	DE	97988517	3830126408		DE78979885173830126408	20220326
100	DE	97988575	1581632582		DE21979885751581632582	20200625
100	DE	97988865	6934640163		DE39979888656934640163	20240303
100	DE	97992666	9805299340		DE25979926669805299340	20210617
100	DE	98003857	9025587120		DE58980038579025587120	20240106
100	DE	98008682	9778567433		DE31980086829778567433	20210103
100	DE	98009402	1642277673		DE75980094021642277673	20230117
100	DE	98010152	2157476272		DE77980101522157476272	20221211
100	DE	98013000	2560915418		DE17980130002560915418	20230813
100	DE	98030794	5466069815		DE76980307945466069815	20210326
100	DE	98034664	8603943868		DE06980346648603943868	20220528
100	DE	98036835	6895343666		DE35980368356895343666	20190527
100	DE	98039528	1536143044		DE65980395281536143044	20220604
100	DE	98047511	3028942858		DE41980475113028942858	20211207
100	DE	98048229	8419124858		DE34980482298419124858	20220124
100	DE	98050722	7782872474		DE91980507227782872474	20210301
100	DE	98051625	0270868194		DE26980516250270868194	20211101
100	DE	98054275	5484105591		DE74980542755484105591	20220610
100	DE	98054903	2446814842		DE93980549032446814842	20190901
100	DE	98062179	1365996329		DE52980621791365996329	20240512
100	DE	98075647	2190975847		DE04980756472190975847	20220424
100	DE	98077147	7176825117		DE92980771477176825117	20221105
100	DE	98078190	8285962845		DE95980781908285962845	20200327
100	DE	98081352	5073081327		DE55980813525073081327	20210407
100	DE	98084715	6379087020		DE17980847156379087020	20220810
100	DE	98085317	1932969038		DE48980853171932969038	20191016
100	DE	98085932	1651926397		DE38980859321651926397	20210808
100	DE	98088091	9670242902		DE09980880919670242902	20190206
100	DE	98088742	5965366395		DE43980887425965366395	20240307
100	DE	98094311	3121059946		DE09980943113121059946	20210527
100	DE	98097216	2739632849		DE34980972162739632849	20220913
100	DE	98097702	2893356523		DE79980977022893356523	20210809
100	DE	98106609	4084577475		DE64981066094084577475	20240306
100	DE	98106744	4776203209		DE78981067444776203209	20200119
100	DE	98117480	2213376370		DE29981174802213376370	20210616
100	DE	98120515	0161950675		DE04981205150161950675	20211205
100	DE	98126368	8592908826		DE74981263688592908826	20210507
100	DE	98134084	4222313490		DE53981340844222313490	20191021
100	DE	98141888	7137015972		DE13981418887137015972	20231014
100	DE	98143523	8337037348		DE49981435238337037348	20210707
100	DE	98143797	8014394486		DE31981437978014394486	20200215
100	DE	98146895	6216845068		DE22981468956216845068	20230727
100	DE	98148676	5936946803		DE19981486765936946803	20220206
100	DE	98149615	9054307734		DE95981496159054307734	20221010
100	DE	98155256	4775525817		DE53981552564775525817	20191120
100	DE	98155768	8976870656		DE69981557688976870656	20210911
100	DE	98155914	7162748718		DE92981559147162748718	20220306
100	DE	98157288	1957973090		DE63981572881957973090	20220930
100	DE	98159651	6346033912		DE57981596516346033912	20201217
100	DE	98160617	4201097189		DE61981606174201097189	20231128
100	DE	98168494	4252707252		DE20981684944252707252	20190420
100	DE	98169850	4309917798		DE50981698504309917798	20210206
100	DE	98172623	4970555256		DE11981726234970555256	20220401
100	DE	98175684	0135661832		DE37981756840135661832	20220204
100	DE	98178953	9271746354		DE87981789539271746354	20190723
100	DE	98181882	3295453800		DE70981818823295453800	20230719
100	DE	98188829	1489060854		DE02981888291489060854	20221228
100	DE	98199901	5015274079		DE25981999015015274079	20230601
100	DE	98210882	9497095483		DE44982108829497095483	20211031
100	DE	98216709	6102696991		DE89982167096102696991	20190718
100	DE	98216910	0646397289		DE02982169100646397289	20200627
100	DE	98217299	5812504480		DE80982172995812504480	20190830
100	DE	98218553	1422197504		DE11982185531422197504	20240403
100	DE	98223768	1665620910		DE27982237681665620910	20240610
100	DE	98225172	2897428245		DE22982251722897428245	20210921
100	DE	98230971	6063688087		DE52982309716063688087	20230530
100	DE	98233684	6411664449		DE70982336846411664449	20200313
100	DE	98241677	4869144479		DE54982416774869144479	20220317
100	DE	98243983	5126041764		DE89982439835126041764	20200402
100	DE	98254682	6806344790		DE93982546826806344790	20220706
100	DE	98256627	3697750508		DE51982566273697750508	20220731
100	DE	98258186	7248830943		DE50982581867248830943	20200321
100	DE	98258297	2826555877		DE69982582972826555877	20210122
100	DE	98259839	5304630632		DE67982598395304630632	20200402
100	DE	98263066	4840786033		DE29982630664840786033	20220105
100	DE	98267396	5898331945		DE91982673965898331945	20240516
100	DE	98271612	6023003031		DE12982716126023003031	20200331
100	DE	98272223	5098392031		DE04982722235098392031	20211113
100	DE	98273992	2123378496		DE31982739922123378496	20210124
100	DE	98287551	6155702535		DE94982875516155702535	20201119
100	DE	98294601	5897559928		DE49982946015897559928	20210821
100	DE	98294973	4808629089		DE07982949734808629089	20220719
100	DE	98296523	8291180071		DE37982965238291180071	20200626
100	DE	98298849	0906223482		DE86982988490906223482	20230814
100	DE	98303027	4686658569		DE26983030274686658569	20210604
100	DE	98317188	2727780351		DE60983171882727780351	20200102
100	DE	98317274	0926380751		DE84983172740926380751	20220614
100	DE	98345768	5659277257		DE12983457685659277257	20220315
100	DE	98350722	7813425380		DE22983507227813425380	20200819
100	DE	98360776	0534770116		DE56983607760534770116	20190925
100	DE	98369467	7887950251		DE61983694677887950251	20200729
100	DE	98371180	4824919564		DE32983711804824919564	20240822
100	DE	98387229	3816995414		DE88983872293816995414	20201022
100	DE	98387861	4517059405		DE19983878614517059405	20231006
100	DE	98398195	2076614280		DE45983981952076614280	20220804
100	DE	98402668	1301937787		DE56984026681301937787	20200911
100	DE	98407746	9037404577		DE48984077469037404577	20231225
100	DE	98407997	6368378604		DE42984079976368378604	20220128
100	DE	98415796	6218489365		DE43984157966218489365	20190406
100	DE	98419513	5615766009		DE44984195135615766009	20191009
100	DE	98420941	2576122910		DE14984209412576122910	20210602
100	DE	98421103	0120287571		DE10984211030120287571	20200929
100	DE	98427445	0863045934		DE24984274450863045934	20220329
100	DE	98429796	6281493361		DE22984297966281493361	20190624
100	DE	98430948	1908734503		DE02984309481908734503	20211219
100	DE	98431950	0980655853		DE18984319500980655853	20230718
100	DE	98435398	6433766276		DE18984353986433766276	20211221
100	DE	98443640	8510063567		DE87984436408510063567	20210411
100	DE	98446093	3110010738		DE47984460933110010738	20190906
100	DE	98447353	9614492439		DE80984473539614492439	20230305
100	DE	98450403	6108361811		DE90984504036108361811	20240526
100	DE	98451909	3139843544		DE11984519093139843544	20240104
100	DE	98453788	2862692120		DE81984537882862692120	20200422
100	DE	98460443	4493445570		DE70984604434493445570	20190719
100	DE	98461172	5988361529		DE97984611725988361529	20231122
100	DE	98462398	0820263865		DE11984623980820263865	20190817
100	DE	98465908	5529059415		DE05984659085529059415	20191031
100	DE	98466098	2368538833		DE72984660982368538833	20200904
100	DE	98469596	1693032187		DE02984695961693032187	20220525
100	DE	98470129	1464219249		DE56984701291464219249	20190405
100	DE	98470661	8041470707		DE84984706618041470707	20220705
100	DE	98472372	6498433090		DE30984723726498433090	20220804
100	DE	98480773	6335404643		DE83984807736335404643	20190510
100	DE	98482323	0755017230		DE03984823230755017230	20201118
100	DE	98485626	8861343956		DE13984856268861343956	20220911
100	DE	98486778	5517535215		DE46984867785517535215	20190423
100	DE	98490927	7259432038		DE94984909277259432038	20231014
100	DE	98492803	7435979310		DE69984928037435979310	20211002
100	DE	98501899	9808054110		DE46985018999808054110	20200817
100	DE	98510332	9714625297		DE55985103329714625297	20210831
100	DE	98511578	3760565078		DE21985115783760565078	20191221
100	DE	98511927	7737010560		DE50985119277737010560	20220805
100	DE	98516551	2839876470		DE21985165512839876470	20240728
100	DE	98523970	0195758547		DE96985239700195758547	20210313
100	DE	98526473	0105003477		DE63985264730105003477	20240402
100	DE	98527510	1712862581		DE42985275101712862581	20190204
100	DE	98530402	2381336248		DE15985304022381336248	20200505
100	DE	98549039	8810469323		DE42985490398810469323	20230114
100	DE	98551663	8296163216		DE22985516638296163216	20210412
100	DE	98575727	0665004364		DE15985757270665004364	20240220
100	DE	98577445	8553102900		DE51985774458553102900	20240416
100	DE	98578016	3146640203		DE10985780163146640203	20200315
100	DE	98582823	8671539391		DE70985828238671539391	20230301
100	DE	98586253	8546330636		DE82985862538546330636	20191028
100	DE	98588849	0433945767		DE46985888490433945767	20220316
100	DE	98589121	8495883888		DE97985891218495883888	20200116
100	DE	98589527	7015453222		DE47985895277015453222	20240226
100	DE	98589805	9709126314		DE14985898059709126314	20200410
100	DE	98594939	8252592545		DE98985949398252592545	20220529
100	DE	98597282	5370590371		DE12985972825370590371	20200604
100	DE	98597884	8143459009		DE62985978848143459009	20200906
100	DE	98600567	5994805512		DE17986005675994805512	20230812
100	DE	98601479	3270954320		DE57986014793270954320	20231013
100	DE	98604286	4753465499		DE55986042864753465499	20230928
100	DE	98608786	2680195965		DE74986087862680195965	20240516
100	DE	98612795	7051204865		DE87986127957051204865	20190930
100	DE	98617623	0091550421		DE87986176230091550421	20240525
100	DE	98634498	0010149744		DE21986344980010149744	20230807
100	DE	98637397	6711471180		DE24986373976711471180	20240608
100	DE	98640262	6347512764		DE69986402626347512764	20230608
100	DE	98640925	1419383626		DE75986409251419383626	20220330
100	DE	98642336	2483811049		DE03986423362483811049	20240130
100	DE	98643936	2485668593		DE02986439362485668593	20240202
100	DE	98651826	0763262664		DE10986518260763262664	20190117
100	DE	98654582	0527114503		DE85986545820527114503	20200220
100	DE	98657043	1959219338		DE82986570431959219338	20191001
100	DE	98664539	2180211239		DE03986645392180211239	20221110
100	DE	98669108	8835425655		DE41986691088835425655	20190917
100	DE	98678264	0875919722		DE41986782640875919722	20190331
100	DE	98680268	3312888817		DE73986802683312888817	20190501
100	DE	98684590	2028794916		DE47986845902028794916	20240815
100	DE	98692477	2678237006		DE77986924772678237006	20191120
100	DE	98696624	9907799091		DE19986966249907799091	20200801
100	DE	98697797	8217310397		DE78986977978217310397	20190606
100	DE	98708429	6630955349		DE40987084296630955349	20211228
100	DE	98710802	1619728374		DE24987108021619728374	20210203
100	DE	98712357	1431582361		DE03987123571431582361	20230718
100	DE	98712868	8827400549		DE49987128688827400549	20240208
100	DE	98713590	6912787508		DE87987135906912787508	20211206
100	DE	98714214	6601491753		DE89987142146601491753	20230226
100	DE	98714537	5239215828		DE38987145375239215828	20190624
100	DE	98716759	1668631837		DE53987167591668631837	20190507
100	DE	98720362	8134547606		DE34987203628134547606	20230513
100	DE	98726918	4629312320		DE58987269184629312320	20230620
100	DE	98727198	8286550151		DE19987271988286550151	20210819
100	DE	98730114	8585642343		DE53987301148585642343	20211217
100	DE	98733886	9363266565		DE53987338869363266565	20220212
100	DE	98734201	1626474868		DE10987342011626474868	20221026
100	DE	98743372	8828125345		DE74987433728828125345	20230315
100	DE	98744612	2491186062		DE07987446122491186062	20231106
100	DE	98747504	0364584381		DE65987475040364584381	20230627
100	DE	98748172	8277209178		DE76987481728277209178	20240710
100	DE	98750103	4589389957		DE62987501034589389957	20200904
100	DE	98756807	1398663323		DE86987568071398663323	20230401
100	DE	98765214	7712120780		DE80987652147712120780	20190522
100	DE	98770643	8218626547		DE40987706438218626547	20220924
100	DE	98772638	2671474860		DE67987726382671474860	20230308
100	DE	98775190	7813991559		DE55987751907813991559	20200210
100	DE	98787682	0928037590		DE70987876820928037590	20190517
100	DE	98788866	2442818803		DE47987888662442818803	20220530
100	DE	98791182	0409361831		DE47987911820409361831	20240411
100	DE	98793710	5991533821		DE80987937105991533821	20230810
100	DE	98793736	8750497589		DE23987937368750497589	20240529
100	DE	98799121	0643766128		DE17987991210643766128	20190909
100	DE	98799494	9330835062		DE11987994949330835062	20200913
100	DE	98799688	9014014829		DE27987996889014014829	20210805
100	DE	98807052	8286929741		DE41988070528286929741	20240614
100	DE	98807904	5659630514		DE93988079045659630514	20220629
100	DE	98808997	1752391717		DE51988089971752391717	20230819
100	DE	98809870	0059017634		DE39988098700059017634	20200325
100	DE	98818652	0933408765		DE13988186520933408765	20210901
100	DE	98819621	5697274389		DE71988196215697274389	20240308
100	DE	98821700	0758652760		DE97988217000758652760	20240116
100	DE	98824136	5099346168		DE37988241365099346168	20200207
100	DE	98826504	3535843532		DE46988265043535843532	20190416
100	DE	98828439	8180807060		DE33988284398180807060	20201024
100	DE	98837083	7414996403		DE42988370837414996403	20200819
100	DE	98839287	1066114100		DE34988392871066114100	20190219
100	DE	98846808	0529990469		DE15988468080529990469	20211214
100	DE	98853292	8035557896		DE57988532928035557896	20240514
100	DE	98853340	7458280863		DE59988533407458280863	20230304
100	DE	98860468	0706295304		DE31988604680706295304	20230524
100	DE	98861034	3752652651		DE70988610343752652651	20190314
100	DE	98862125	1856182379		DE15988621251856182379	20220224
100	DE	98865832	1736353828		DE65988658321736353828	20231102
